# Minecraft 26.2 copper golem statue geometry; client SHA1 2dc72797acbc1b63fc16a11c4ac393605f453754
# pose,texture,width,height,flipped,origin xyz,U endpoint xyz,V endpoint xyz (north; blocks)
standing,30,3,4,0,0.937500000,0.750000000,0.375000000,-0.062500000,0.750000000,0.375000000,0.937500000,0.750000000,1.375000000
standing,31,3,4,1,0.937500000,0.125000000,0.375000000,-0.062500000,0.125000000,0.375000000,0.937500000,0.125000000,1.375000000
standing,32,4,10,0,0.937500000,0.125000000,0.625000000,0.937500000,0.125000000,-0.375000000,0.937500000,1.125000000,0.625000000
standing,33,3,10,0,0.937500000,0.125000000,0.375000000,-0.062500000,0.125000000,0.375000000,0.937500000,1.125000000,0.375000000
standing,34,4,10,0,0.750000000,0.125000000,0.375000000,0.750000000,0.125000000,1.375000000,0.750000000,1.125000000,0.375000000
standing,35,3,10,0,0.750000000,0.125000000,0.625000000,1.750000000,0.125000000,0.625000000,0.750000000,1.125000000,0.625000000
standing,36,3,4,0,0.250000000,0.750000000,0.375000000,-0.750000000,0.750000000,0.375000000,0.250000000,0.750000000,1.375000000
standing,37,3,4,1,0.250000000,0.125000000,0.375000000,-0.750000000,0.125000000,0.375000000,0.250000000,0.125000000,1.375000000
standing,38,4,10,0,0.250000000,0.125000000,0.625000000,0.250000000,0.125000000,-0.375000000,0.250000000,1.125000000,0.625000000
standing,39,3,10,0,0.250000000,0.125000000,0.375000000,-0.750000000,0.125000000,0.375000000,0.250000000,1.125000000,0.375000000
standing,40,4,10,0,0.062500000,0.125000000,0.375000000,0.062500000,0.125000000,1.375000000,0.062500000,1.125000000,0.375000000
standing,41,3,10,0,0.062500000,0.125000000,0.625000000,1.062500000,0.125000000,0.625000000,0.062500000,1.125000000,0.625000000
standing,42,4,4,0,0.750000000,0.312500000,0.375000000,-0.250000000,0.312500000,0.375000000,0.750000000,0.312500000,1.375000000
standing,43,4,4,1,0.750000000,0.000000000,0.375000000,-0.250000000,0.000000000,0.375000000,0.750000000,0.000000000,1.375000000
standing,44,4,5,0,0.750000000,0.000000000,0.625000000,0.750000000,0.000000000,-0.375000000,0.750000000,1.000000000,0.625000000
standing,45,4,5,0,0.750000000,0.000000000,0.375000000,-0.250000000,0.000000000,0.375000000,0.750000000,1.000000000,0.375000000
standing,46,4,5,0,0.500000000,0.000000000,0.375000000,0.500000000,0.000000000,1.375000000,0.500000000,1.000000000,0.375000000
standing,47,4,5,0,0.500000000,0.000000000,0.625000000,1.500000000,0.000000000,0.625000000,0.500000000,1.000000000,0.625000000
standing,48,4,4,0,0.500000000,0.312500000,0.375000000,-0.500000000,0.312500000,0.375000000,0.500000000,0.312500000,1.375000000
standing,49,4,4,1,0.500000000,0.000000000,0.375000000,-0.500000000,0.000000000,0.375000000,0.500000000,0.000000000,1.375000000
standing,50,4,5,0,0.500000000,0.000000000,0.625000000,0.500000000,0.000000000,-0.375000000,0.500000000,1.000000000,0.625000000
standing,51,4,5,0,0.500000000,0.000000000,0.375000000,-0.500000000,0.000000000,0.375000000,0.500000000,1.000000000,0.375000000
standing,52,4,5,0,0.250000000,0.000000000,0.375000000,0.250000000,0.000000000,1.375000000,0.250000000,1.000000000,0.375000000
standing,53,4,5,0,0.250000000,0.000000000,0.625000000,1.250000000,0.000000000,0.625000000,0.250000000,1.000000000,0.625000000
sitting,54,6,6,0,0.687500000,0.437500000,0.362500000,-0.312500000,0.437500000,0.362500000,0.687500000,0.437500000,1.362500000
sitting,55,6,6,1,0.687500000,0.375000000,0.362500000,-0.312500000,0.375000000,0.362500000,0.687500000,0.375000000,1.362500000
sitting,56,6,1,0,0.687500000,0.375000000,0.737500000,0.687500000,0.375000000,-0.262500000,0.687500000,1.375000000,0.737500000
sitting,57,6,1,0,0.687500000,0.375000000,0.362500000,-0.312500000,0.375000000,0.362500000,0.687500000,1.375000000,0.362500000
sitting,58,6,1,0,0.312500000,0.375000000,0.362500000,0.312500000,0.375000000,1.362500000,0.312500000,1.375000000,0.362500000
sitting,59,6,1,0,0.312500000,0.375000000,0.737500000,1.312500000,0.375000000,0.737500000,0.312500000,1.375000000,0.737500000
sitting,0,8,6,0,0.750000000,0.375000000,0.425000000,-0.250000000,0.375000000,0.425000000,0.750000000,0.375000000,1.425000000
sitting,1,8,6,1,0.750000000,0.000000000,0.425000000,-0.250000000,0.000000000,0.425000000,0.750000000,0.000000000,1.425000000
sitting,2,6,6,0,0.750000000,0.000000000,0.800000000,0.750000000,0.000000000,-0.200000000,0.750000000,1.000000000,0.800000000
sitting,3,8,6,0,0.750000000,0.000000000,0.425000000,-0.250000000,0.000000000,0.425000000,0.750000000,1.000000000,0.425000000
sitting,4,6,6,0,0.250000000,0.000000000,0.425000000,0.250000000,0.000000000,1.425000000,0.250000000,1.000000000,0.425000000
sitting,5,8,6,0,0.250000000,0.000000000,0.800000000,1.250000000,0.000000000,0.800000000,0.250000000,1.000000000,0.800000000
sitting,60,8,3,0,0.249998623,0.062501837,0.237500000,1.249998623,0.062494490,0.237500000,0.249998623,0.062501837,1.237500000
sitting,61,8,3,1,0.250001377,0.437501837,0.237500000,1.250001377,0.437494490,0.237500000,0.250001377,0.437501837,1.237500000
sitting,62,3,6,0,0.250001377,0.437501837,0.425000000,0.250001377,0.437501837,-0.575000000,0.249994031,-0.562498163,0.425000000
sitting,3,8,6,0,0.250001377,0.437501837,0.237500000,1.250001377,0.437494490,0.237500000,0.249994031,-0.562498163,0.237500000
sitting,63,3,6,0,0.750001377,0.437498163,0.237500000,0.750001377,0.437498163,1.237500000,0.749994031,-0.562501837,0.237500000
sitting,64,8,6,0,0.750001377,0.437498163,0.425000000,-0.249998623,0.437505510,0.425000000,0.749994031,-0.562501837,0.425000000
sitting,18,2,2,0,0.561562500,0.999062500,0.427500000,-0.423437500,0.999062500,0.427500000,0.561562500,0.999062500,1.412500000
sitting,19,2,2,1,0.561562500,0.750937500,0.427500000,-0.423437500,0.750937500,0.427500000,0.561562500,0.750937500,1.412500000
sitting,20,2,4,0,0.561562500,0.750937500,0.550625000,0.561562500,0.750937500,-0.434375000,0.561562500,1.743437500,0.550625000
sitting,21,2,4,0,0.561562500,0.750937500,0.427500000,-0.423437500,0.750937500,0.427500000,0.561562500,1.743437500,0.427500000
sitting,22,2,4,0,0.438437500,0.750937500,0.427500000,0.438437500,0.750937500,1.412500000,0.438437500,1.743437500,0.427500000
sitting,23,2,4,0,0.438437500,0.750937500,0.550625000,1.423437500,0.750937500,0.550625000,0.438437500,1.743437500,0.550625000
sitting,24,4,4,0,0.624062500,1.249062500,0.365000000,-0.368437500,1.249062500,0.365000000,0.624062500,1.249062500,1.357500000
sitting,25,4,4,1,0.624062500,1.000937500,0.365000000,-0.368437500,1.000937500,0.365000000,0.624062500,1.000937500,1.357500000
sitting,26,4,4,0,0.624062500,1.000937500,0.613125000,0.624062500,1.000937500,-0.379375000,0.624062500,1.993437500,0.613125000
sitting,27,4,4,0,0.624062500,1.000937500,0.365000000,-0.368437500,1.000937500,0.365000000,0.624062500,1.993437500,0.365000000
sitting,28,4,4,0,0.375937500,1.000937500,0.365000000,0.375937500,1.000937500,1.357500000,0.375937500,1.993437500,0.365000000
sitting,29,4,4,0,0.375937500,1.000937500,0.613125000,1.368437500,1.000937500,0.613125000,0.375937500,1.993437500,0.613125000
sitting,6,8,10,0,0.750000000,0.750000000,0.175000000,-0.250000000,0.750000000,0.175000000,0.750000000,0.750000000,1.175000000
sitting,7,8,10,1,0.750000000,0.437500000,0.175000000,-0.250000000,0.437500000,0.175000000,0.750000000,0.437500000,1.175000000
sitting,8,10,5,0,0.750000000,0.437500000,0.800000000,0.750000000,0.437500000,-0.200000000,0.750000000,1.437500000,0.800000000
sitting,9,8,5,0,0.750000000,0.437500000,0.175000000,-0.250000000,0.437500000,0.175000000,0.750000000,1.437500000,0.175000000
sitting,10,10,5,0,0.250000000,0.437500000,0.175000000,0.250000000,0.437500000,1.175000000,0.250000000,1.437500000,0.175000000
sitting,11,8,5,0,0.250000000,0.437500000,0.800000000,1.250000000,0.437500000,0.800000000,0.250000000,1.437500000,0.800000000
sitting,12,2,2,0,0.562500000,0.562500000,0.112500000,-0.437500000,0.562500000,0.112500000,0.562500000,0.562500000,1.112500000
sitting,13,2,2,1,0.562500000,0.375000000,0.112500000,-0.437500000,0.375000000,0.112500000,0.562500000,0.375000000,1.112500000
sitting,14,2,3,0,0.562500000,0.375000000,0.237500000,0.562500000,0.375000000,-0.762500000,0.562500000,1.375000000,0.237500000
sitting,15,2,3,0,0.562500000,0.375000000,0.112500000,-0.437500000,0.375000000,0.112500000,0.562500000,1.375000000,0.112500000
sitting,16,2,3,0,0.437500000,0.375000000,0.112500000,0.437500000,0.375000000,1.112500000,0.437500000,1.375000000,0.112500000
sitting,17,2,3,0,0.437500000,0.375000000,0.237500000,1.437500000,0.375000000,0.237500000,0.437500000,1.375000000,0.237500000
sitting,30,3,4,0,0.942187500,0.657013281,0.474632813,-0.057812500,0.657013281,0.474632813,0.942187500,0.083408370,1.293764918
sitting,31,3,4,1,0.942187500,0.145055715,0.116129743,-0.057812500,0.145055715,0.116129743,0.942187500,-0.428549196,0.935261848
sitting,32,4,10,0,0.942187500,0.001654488,0.320912770,0.942187500,0.575259399,-0.498219336,0.942187500,0.820786593,0.894517681
sitting,33,3,10,0,0.942187500,0.145055715,0.116129743,-0.057812500,0.145055715,0.116129743,0.942187500,0.964187821,0.689734654
sitting,34,4,10,0,0.754687500,0.145055715,0.116129743,0.754687500,-0.428549196,0.935261848,0.754687500,0.964187821,0.689734654
sitting,35,3,10,0,0.754687500,0.001654488,0.320912770,1.754687500,0.001654488,0.320912770,0.754687500,0.820786593,0.894517681
sitting,36,3,4,0,0.245312500,0.657019450,0.474627856,-0.754687500,0.657019450,0.474627856,0.245312500,0.083414539,1.293759961
sitting,37,3,4,1,0.245312500,0.145061884,0.116124786,-0.754687500,0.145061884,0.116124786,0.245312500,-0.428543027,0.935256892
sitting,38,4,10,0,0.245312500,0.001660656,0.320907813,0.245312500,0.575265568,-0.498224293,0.245312500,0.820792762,0.894512724
sitting,39,3,10,0,0.245312500,0.145061884,0.116124786,-0.754687500,0.145061884,0.116124786,0.245312500,0.964193989,0.689729697
sitting,40,4,10,0,0.057812500,0.145061884,0.116124786,0.057812500,-0.428543027,0.935256892,0.057812500,0.964193989,0.689729697
sitting,41,3,10,0,0.057812500,0.001660656,0.320907813,1.057812500,0.001660656,0.320907813,0.057812500,0.820792762,0.894512724
sitting,42,4,4,0,0.753125000,0.250000224,0.376562500,-0.246875000,0.250000224,0.376562500,0.753125000,-0.749999776,0.376558827
sitting,43,4,4,1,0.753125000,0.250001372,0.064062500,-0.246875000,0.250001372,0.064062500,0.753125000,-0.749998628,0.064058827
sitting,44,4,5,0,0.753125000,0.000001372,0.064061582,0.753125000,1.000001372,0.064065255,0.753125000,-0.000002301,1.064061582
sitting,45,4,5,0,0.753125000,0.250001372,0.064062500,-0.246875000,0.250001372,0.064062500,0.753125000,0.249997699,1.064062500
sitting,46,4,5,0,0.503125000,0.250001372,0.064062500,0.503125000,-0.749998628,0.064058827,0.503125000,0.249997699,1.064062500
sitting,47,4,5,0,0.503125000,0.000001372,0.064061582,1.503125000,0.000001372,0.064061582,0.503125000,-0.000002301,1.064061582
sitting,48,4,4,0,0.496875000,0.250000224,0.376562500,-0.503125000,0.250000224,0.376562500,0.496875000,-0.749999776,0.376558827
sitting,49,4,4,1,0.496875000,0.250001372,0.064062500,-0.503125000,0.250001372,0.064062500,0.496875000,-0.749998628,0.064058827
sitting,50,4,5,0,0.496875000,0.000001372,0.064061582,0.496875000,1.000001372,0.064065255,0.496875000,-0.000002301,1.064061582
sitting,51,4,5,0,0.496875000,0.250001372,0.064062500,-0.503125000,0.250001372,0.064062500,0.496875000,0.249997699,1.064062500
sitting,52,4,5,0,0.246875000,0.250001372,0.064062500,0.246875000,-0.749998628,0.064058827,0.246875000,0.249997699,1.064062500
sitting,53,4,5,0,0.246875000,0.000001372,0.064061582,1.246875000,0.000001372,0.064061582,0.246875000,-0.000002301,1.064061582
running,0,8,6,0,0.774041478,0.638966528,0.279069214,-0.222905433,0.716786170,0.285469170,0.789722890,0.758217150,1.271809554
running,1,8,6,1,0.745357166,0.267787862,0.324109287,-0.251589745,0.345607504,0.330509243,0.761038578,0.387038484,1.316849627
running,2,6,6,0,0.751237695,0.312506846,0.696386914,0.735556283,0.193256223,-0.296353426,0.827729195,1.302316621,0.576280053
running,3,8,6,0,0.745357166,0.267787862,0.324109287,-0.251589745,0.345607504,0.330509243,0.821848665,1.257597638,0.204002426
running,4,6,6,0,0.246883710,0.306697683,0.327309265,0.262565123,0.425948305,1.320049605,0.323375209,1.296507459,0.207202404
running,5,8,6,0,0.252764240,0.351416667,0.699586892,1.249711151,0.273597025,0.693186936,0.329255739,1.341226442,0.579480031
running,6,8,10,0,0.772750000,0.981250000,0.075000000,-0.227250000,0.981250000,0.075000000,0.772750000,0.981250000,1.075000000
running,7,8,10,1,0.772750000,0.668750000,0.075000000,-0.227250000,0.668750000,0.075000000,0.772750000,0.668750000,1.075000000
running,8,10,5,0,0.772750000,0.668750000,0.700000000,0.772750000,0.668750000,-0.300000000,0.772750000,1.668750000,0.700000000
running,9,8,5,0,0.772750000,0.668750000,0.075000000,-0.227250000,0.668750000,0.075000000,0.772750000,1.668750000,0.075000000
running,10,10,5,0,0.272750000,0.668750000,0.075000000,0.272750000,0.668750000,1.075000000,0.272750000,1.668750000,0.075000000
running,11,8,5,0,0.272750000,0.668750000,0.700000000,1.272750000,0.668750000,0.700000000,0.272750000,1.668750000,0.700000000
running,12,2,2,0,0.586500000,0.793750000,0.012500000,-0.413500000,0.793750000,0.012500000,0.586500000,0.793750000,1.012500000
running,13,2,2,1,0.586500000,0.606250000,0.012500000,-0.413500000,0.606250000,0.012500000,0.586500000,0.606250000,1.012500000
running,14,2,3,0,0.586500000,0.606250000,0.137500000,0.586500000,0.606250000,-0.862500000,0.586500000,1.606250000,0.137500000
running,15,2,3,0,0.586500000,0.606250000,0.012500000,-0.413500000,0.606250000,0.012500000,0.586500000,1.606250000,0.012500000
running,16,2,3,0,0.461500000,0.606250000,0.012500000,0.461500000,0.606250000,1.012500000,0.461500000,1.606250000,0.012500000
running,17,2,3,0,0.461500000,0.606250000,0.137500000,1.461500000,0.606250000,0.137500000,0.461500000,1.606250000,0.137500000
running,18,2,2,0,0.585562500,1.230312500,0.325937500,-0.399437500,1.230312500,0.325937500,0.585562500,1.230312500,1.310937500
running,19,2,2,1,0.585562500,0.982187500,0.325937500,-0.399437500,0.982187500,0.325937500,0.585562500,0.982187500,1.310937500
running,20,2,4,0,0.585562500,0.982187500,0.449062500,0.585562500,0.982187500,-0.535937500,0.585562500,1.974687500,0.449062500
running,21,2,4,0,0.585562500,0.982187500,0.325937500,-0.399437500,0.982187500,0.325937500,0.585562500,1.974687500,0.325937500
running,22,2,4,0,0.462437500,0.982187500,0.325937500,0.462437500,0.982187500,1.310937500,0.462437500,1.974687500,0.325937500
running,23,2,4,0,0.462437500,0.982187500,0.449062500,1.447437500,0.982187500,0.449062500,0.462437500,1.974687500,0.449062500
running,24,4,4,0,0.646812500,1.480312500,0.263437500,-0.345687500,1.480312500,0.263437500,0.646812500,1.480312500,1.255937500
running,25,4,4,1,0.646812500,1.232187500,0.263437500,-0.345687500,1.232187500,0.263437500,0.646812500,1.232187500,1.255937500
running,26,4,4,0,0.646812500,1.232187500,0.511562500,0.646812500,1.232187500,-0.480937500,0.646812500,2.224687500,0.511562500
running,27,4,4,0,0.646812500,1.232187500,0.263437500,-0.345687500,1.232187500,0.263437500,0.646812500,2.224687500,0.263437500
running,28,4,4,0,0.398687500,1.232187500,0.263437500,0.398687500,1.232187500,1.255937500,0.398687500,2.224687500,0.263437500
running,29,4,4,0,0.398687500,1.232187500,0.511562500,1.391187500,1.232187500,0.511562500,0.398687500,2.224687500,0.511562500
running,30,3,4,0,0.963500000,0.632949072,0.271870843,-0.036500000,0.632949072,0.271870843,0.963500000,1.476359688,0.809140358
running,31,3,4,1,0.963500000,0.297155624,0.799002478,-0.036500000,0.297155624,0.799002478,0.963500000,1.140566241,1.336271993
running,32,4,10,0,0.963500000,0.508008278,0.933319857,0.963500000,-0.335402338,0.396050341,0.963500000,1.045277794,0.089909240
running,33,3,10,0,0.963500000,0.297155624,0.799002478,-0.036500000,0.297155624,0.799002478,0.963500000,0.834425140,-0.044408138
running,34,4,10,0,0.776000000,0.297155624,0.799002478,0.776000000,1.140566241,1.336271993,0.776000000,0.834425140,-0.044408138
running,35,3,10,0,0.776000000,0.508008278,0.933319857,1.776000000,0.508008278,0.933319857,0.776000000,1.045277794,0.089909240
running,36,3,4,0,0.273547399,0.827430334,0.472300927,-0.724015424,0.872251029,0.525775409,0.273582912,0.061361352,1.115059290
running,37,3,4,1,0.229938638,0.426684243,-0.005324288,-0.767624185,0.471504937,0.048150194,0.229974151,-0.339384739,0.637434075
running,38,4,10,0,0.229947516,0.235166997,0.155365303,0.229912003,1.001235980,-0.487393060,0.299721534,0.876360743,0.919565647
running,39,3,10,0,0.229938638,0.426684243,-0.005324288,-0.767624185,0.471504937,0.048150194,0.299712656,1.067877989,0.758876056
running,40,4,10,0,0.042895608,0.435088123,0.004702177,0.042931122,-0.330980859,0.647460540,0.112669626,1.076281869,0.768902522
running,41,3,10,0,0.042904487,0.243570878,0.165391768,1.040467309,0.198750183,0.111917286,0.112678505,0.884764624,0.929592113
running,42,4,4,0,0.742000000,0.368705580,0.404749860,-0.258000000,0.368705580,0.404749860,0.742000000,-0.397361601,1.047510371
running,43,4,4,1,0.742000000,0.167842920,0.165353866,-0.258000000,0.167842920,0.165353866,0.742000000,-0.598224260,0.808114377
running,44,4,5,0,0.742000000,-0.023673875,0.326043994,0.742000000,0.742393306,-0.316716517,0.742000000,0.619086636,1.092111175
running,45,4,5,0,0.742000000,0.167842920,0.165353866,-0.258000000,0.167842920,0.165353866,0.742000000,0.810603431,0.931421047
running,46,4,5,0,0.492000000,0.167842920,0.165353866,0.492000000,-0.598224260,0.808114377,0.492000000,0.810603431,0.931421047
running,47,4,5,0,0.492000000,-0.023673875,0.326043994,1.492000000,-0.023673875,0.326043994,0.492000000,0.619086636,1.092111175
running,48,4,4,0,0.509500000,0.228530899,0.407192389,-0.490500000,0.228530899,0.407192389,0.509500000,0.935638979,1.114297872
running,49,4,4,1,0.509500000,0.007560436,0.628163664,-0.490500000,0.007560436,0.628163664,0.509500000,0.714668516,1.335269147
running,50,4,5,0,0.509500000,0.184337456,0.804940035,0.509500000,-0.522770624,0.097834552,0.509500000,0.891442938,0.097831955
running,51,4,5,0,0.509500000,0.007560436,0.628163664,-0.490500000,0.007560436,0.628163664,0.509500000,0.714665919,-0.078944416
running,52,4,5,0,0.259500000,0.007560436,0.628163664,0.259500000,0.714668516,1.335269147,0.259500000,0.714665919,-0.078944416
running,53,4,5,0,0.259500000,0.184337456,0.804940035,1.259500000,0.184337456,0.804940035,0.259500000,0.891442938,0.097831955
star,0,8,6,0,0.750000000,0.687500000,0.312500000,-0.250000000,0.687500000,0.312500000,0.750000000,0.687500000,1.312500000
star,1,8,6,1,0.750000000,0.312500000,0.312500000,-0.250000000,0.312500000,0.312500000,0.750000000,0.312500000,1.312500000
star,2,6,6,0,0.750000000,0.312500000,0.687500000,0.750000000,0.312500000,-0.312500000,0.750000000,1.312500000,0.687500000
star,3,8,6,0,0.750000000,0.312500000,0.312500000,-0.250000000,0.312500000,0.312500000,0.750000000,1.312500000,0.312500000
star,4,6,6,0,0.250000000,0.312500000,0.312500000,0.250000000,0.312500000,1.312500000,0.250000000,1.312500000,0.312500000
star,5,8,6,0,0.250000000,0.312500000,0.687500000,1.250000000,0.312500000,0.687500000,0.250000000,1.312500000,0.687500000
star,6,8,10,0,0.750000000,1.000000000,0.187500000,-0.250000000,1.000000000,0.187500000,0.750000000,1.000000000,1.187500000
star,7,8,10,1,0.750000000,0.687500000,0.187500000,-0.250000000,0.687500000,0.187500000,0.750000000,0.687500000,1.187500000
star,8,10,5,0,0.750000000,0.687500000,0.812500000,0.750000000,0.687500000,-0.187500000,0.750000000,1.687500000,0.812500000
star,9,8,5,0,0.750000000,0.687500000,0.187500000,-0.250000000,0.687500000,0.187500000,0.750000000,1.687500000,0.187500000
star,10,10,5,0,0.250000000,0.687500000,0.187500000,0.250000000,0.687500000,1.187500000,0.250000000,1.687500000,0.187500000
star,11,8,5,0,0.250000000,0.687500000,0.812500000,1.250000000,0.687500000,0.812500000,0.250000000,1.687500000,0.812500000
star,12,2,2,0,0.562500000,0.812500000,0.125000000,-0.437500000,0.812500000,0.125000000,0.562500000,0.812500000,1.125000000
star,13,2,2,1,0.562500000,0.625000000,0.125000000,-0.437500000,0.625000000,0.125000000,0.562500000,0.625000000,1.125000000
star,14,2,3,0,0.562500000,0.625000000,0.250000000,0.562500000,0.625000000,-0.750000000,0.562500000,1.625000000,0.250000000
star,15,2,3,0,0.562500000,0.625000000,0.125000000,-0.437500000,0.625000000,0.125000000,0.562500000,1.625000000,0.125000000
star,16,2,3,0,0.437500000,0.625000000,0.125000000,0.437500000,0.625000000,1.125000000,0.437500000,1.625000000,0.125000000
star,17,2,3,0,0.437500000,0.625000000,0.250000000,1.437500000,0.625000000,0.250000000,0.437500000,1.625000000,0.250000000
star,18,2,2,0,0.561562500,1.249062500,0.438437500,-0.423437500,1.249062500,0.438437500,0.561562500,1.249062500,1.423437500
star,19,2,2,1,0.561562500,1.000937500,0.438437500,-0.423437500,1.000937500,0.438437500,0.561562500,1.000937500,1.423437500
star,20,2,4,0,0.561562500,1.000937500,0.561562500,0.561562500,1.000937500,-0.423437500,0.561562500,1.993437500,0.561562500
star,21,2,4,0,0.561562500,1.000937500,0.438437500,-0.423437500,1.000937500,0.438437500,0.561562500,1.993437500,0.438437500
star,22,2,4,0,0.438437500,1.000937500,0.438437500,0.438437500,1.000937500,1.423437500,0.438437500,1.993437500,0.438437500
star,23,2,4,0,0.438437500,1.000937500,0.561562500,1.423437500,1.000937500,0.561562500,0.438437500,1.993437500,0.561562500
star,24,4,4,0,0.624062500,1.499062500,0.375937500,-0.368437500,1.499062500,0.375937500,0.624062500,1.499062500,1.368437500
star,25,4,4,1,0.624062500,1.250937500,0.375937500,-0.368437500,1.250937500,0.375937500,0.624062500,1.250937500,1.368437500
star,26,4,4,0,0.624062500,1.250937500,0.624062500,0.624062500,1.250937500,-0.368437500,0.624062500,2.243437500,0.624062500
star,27,4,4,0,0.624062500,1.250937500,0.375937500,-0.368437500,1.250937500,0.375937500,0.624062500,2.243437500,0.375937500
star,28,4,4,0,0.375937500,1.250937500,0.375937500,0.375937500,1.250937500,1.368437500,0.375937500,2.243437500,0.375937500
star,29,4,4,0,0.375937500,1.250937500,0.624062500,1.368437500,1.250937500,0.624062500,0.375937500,2.243437500,0.624062500
star,30,3,4,0,0.361782378,0.606202569,0.375000000,0.703838063,-0.333477115,0.375000000,0.361782378,0.606202569,1.375000000
star,31,3,4,1,0.949082181,0.819987372,0.375000000,1.291137866,-0.119692312,0.375000000,0.949082181,0.819987372,1.375000000
star,32,4,10,0,0.949082181,0.819987372,0.625000000,0.949082181,0.819987372,-0.375000000,0.009402497,0.477931687,0.625000000
star,33,3,10,0,0.949082181,0.819987372,0.375000000,1.291137866,-0.119692312,0.375000000,0.009402497,0.477931687,0.375000000
star,34,4,10,0,1.013217622,0.643797431,0.375000000,1.013217622,0.643797431,1.375000000,0.073537938,0.301741746,0.375000000
star,35,3,10,0,1.013217622,0.643797431,0.625000000,0.671161937,1.583477115,0.625000000,0.073537938,0.301741746,0.625000000
